id,created,project_id,task_id,user_id,finish_time,task_type
6829,2020-03-22t21:43:09.415484,4,2834,233,2020-03-22t21:49:49.110100,language
6830,2020-03-22t21:43:35.245195,4,2835,233,2020-03-22t21:52:10.726762,language
6832,2020-03-22t21:49:49.363752,4,2836,233,2020-03-22t21:53:11.785172,language
6834,2020-03-22t21:52:10.989124,4,2837,233,2020-03-22t21:53:47.281515,language
6856,2020-03-23t05:25:05.492579,4,2828,30,2020-03-23t05:28:42.275402,language
6857,2020-03-23t05:39:58.184033,4,2828,5,2020-03-23t05:40:25.744547,language
6858,2020-03-23t05:39:58.318702,4,2829,5,2020-03-23t05:40:52.721771,language
6859,2020-03-23t05:40:26.005428,4,2830,5,2020-03-23t05:44:13.402235,language
6860,2020-03-23t05:40:53.011502,4,2831,5,2020-03-23t05:44:32.465502,language
6861,2020-03-23t05:44:13.686039,4,2832,5,2020-03-23t05:45:00.597037,language
6862,2020-03-23t05:44:32.742269,4,2833,5,2020-03-23t05:45:18.761240,language
6863,2020-03-23t05:45:00.861545,4,2834,5,2020-03-23t05:46:11.571187,language
6864,2020-03-23t05:45:19.017861,4,2835,5,2020-03-23t05:46:33.021347,language
6865,2020-03-23t05:46:11.840542,4,2836,5,2020-03-23t05:47:10.288591,language
6866,2020-03-23t05:46:33.286129,4,2837,5,2020-03-23t05:47:59.789712,language
6867,2020-03-23t05:25:05.633327,4,2829,30,2020-03-23t06:22:11.727029,language
6868,2020-03-23t05:28:42.484114,4,2830,30,2020-03-23t06:25:43.235123,language
6869,2020-03-23t06:22:11.949590,4,2831,30,2020-03-23t06:26:38.250618,language
6870,2020-03-23t06:25:43.433238,4,2832,30,2020-03-23t06:27:54.136211,language
6871,2020-03-23t06:26:38.454402,4,2833,30,2020-03-23t06:28:51.518846,language
6872,2020-03-23t06:27:54.401656,4,2834,30,2020-03-23t06:31:08.438642,language
6873,2020-03-23t06:28:51.737931,4,2835,30,2020-03-23t06:31:25.533973,language
6874,2020-03-23t06:31:08.656390,4,2836,30,2020-03-23t06:31:50.984177,language
6875,2020-03-23t06:31:25.724613,4,2837,30,2020-03-23t06:34:52.429615,language
6899,2020-03-23t19:43:50.515474,4,2828,131,2020-03-23t19:45:32.701923,language
6900,2020-03-23t19:43:50.627704,4,2829,131,2020-03-23t19:49:19.453792,language
6901,2020-03-23t19:45:32.904615,4,2830,131,2020-03-23t19:49:44.710956,language
6902,2020-03-23t19:49:19.660738,4,2831,131,2020-03-23t19:50:14.106485,language
6903,2020-03-23t19:49:44.913515,4,2832,131,2020-03-23t19:50:30.849367,language
6904,2020-03-23t19:50:14.332929,4,2833,131,2020-03-23t19:51:12.261666,language
6909,2020-03-23t19:50:31.051564,4,2834,131,2020-03-23t19:52:39.320718,language
6911,2020-03-23t19:51:12.477098,4,2835,131,2020-03-23t19:53:13.048559,language
6919,2020-03-23t19:58:08.229884,4,2836,198,2020-03-23t20:06:36.787707,language
6920,2020-03-23t19:58:08.418815,4,2837,198,2020-03-23t20:07:58.789565,language
7459,2020-06-04t19:37:32.139279,4,2923,134,2020-06-04t19:38:45.035584,language
7460,2020-06-04t19:37:32.303932,4,2924,134,2020-06-04t19:42:10.816557,language
7461,2020-06-04t19:38:45.320652,4,2925,134,2020-06-04t19:43:43.169969,language
7462,2020-06-04t19:42:11.061780,4,3034,134,2020-06-04t19:45:02.128811,language
7463,2020-06-04t19:43:43.428596,4,3040,134,2020-06-04t19:45:42.227996,language
7464,2020-06-04t19:45:02.417598,4,3041,134,2020-06-04t19:47:41.662171,language
7465,2020-06-04t19:45:42.460330,4,3042,134,2020-06-04t19:48:48.427752,language
7466,2020-06-04t19:47:41.907220,4,3043,134,2020-06-04t19:52:46.668979,language
7479,2020-06-05t00:23:33.610886,4,2923,127,2020-06-05t00:33:00.833503,language
7480,2020-06-05t00:23:33.718875,4,2924,127,2020-06-05t00:42:15.997490,language
7481,2020-06-05t00:33:01.058039,4,2925,127,2020-06-05t00:48:51.152005,language
7482,2020-06-05t00:42:16.238197,4,3034,127,2020-06-05t00:58:34.882072,language
7483,2020-06-05t00:48:51.382585,4,3040,127,2020-06-05t01:29:12.777560,language
7484,2020-06-05t00:58:35.117029,4,3041,127,2020-06-05t01:31:12.475075,language
7485,2020-06-05t01:29:13.012450,4,3042,127,2020-06-05t01:52:33.748375,language
7486,2020-06-05t01:31:12.769362,4,3043,127,2020-06-05t02:02:30.338778,language
7537,2020-06-15t02:19:46.993868,4,3081,127,2020-06-15t02:22:56.219968,language
7561,2020-06-15t22:17:18.762525,4,3086,127,2020-06-15t22:27:47.518274,language
7562,2020-06-15t22:26:38.322491,4,2923,2,2020-06-15t22:28:23.258601,language
7564,2020-06-15t22:17:18.924443,4,3087,127,2020-06-15t22:29:15.296124,language
7567,2020-06-15t22:26:38.463035,4,2924,2,2020-06-15t22:31:29.245928,language
7569,2020-06-15t22:28:23.497418,4,2925,2,2020-06-15t22:35:05.076786,language
7571,2020-06-15t22:31:29.496659,4,3034,2,2020-06-15t22:36:23.116805,language
7575,2020-06-15t22:35:05.323123,4,3040,2,2020-06-15t22:45:45.119376,language
7576,2020-06-15t22:36:23.380924,4,3041,2,2020-06-15t22:46:37.494610,language
7577,2020-06-15t22:45:45.381191,4,3042,2,2020-06-15t22:47:39.314739,language
7591,2020-06-15t22:46:37.760490,4,3043,2,2020-06-15t22:59:23.913783,language
7595,2020-06-15t22:47:39.555381,4,3081,2,2020-06-15t22:59:58.627126,language
7598,2020-06-15t22:59:24.184509,4,3086,2,2020-06-15t23:01:25.963563,language
7599,2020-06-15t22:59:58.891267,4,3087,2,2020-06-15t23:01:53.831957,language
7602,2020-06-15t23:00:57.222840,4,2923,234,2020-06-15t23:04:51.369417,language
7604,2020-06-15t23:00:57.768412,4,2924,234,2020-06-15t23:06:05.067967,language
7607,2020-06-15t23:04:51.673341,4,2925,234,2020-06-15t23:08:16.738372,language
7613,2020-06-15t23:06:05.363946,4,3034,234,2020-06-15t23:14:28.456101,language
7615,2020-06-15t23:08:17.011068,4,3040,234,2020-06-15t23:17:57.895713,language
7618,2020-06-15t23:14:28.718311,4,3041,234,2020-06-15t23:20:10.537021,language
7619,2020-06-15t23:17:58.189235,4,3042,234,2020-06-15t23:21:16.938889,language
7620,2020-06-15t23:20:10.825044,4,3043,234,2020-06-15t23:23:07.218684,language
7622,2020-06-15t23:21:17.421147,4,3081,234,2020-06-15t23:23:36.847380,language
7624,2020-06-15t23:23:07.507943,4,3086,234,2020-06-15t23:25:05.733411,language
7641,2020-06-16t21:56:15.078823,4,3081,198,2020-06-16t21:57:11.662120,language
7642,2020-06-15t23:23:37.118405,4,3087,234,2020-06-16t22:09:36.534886,language
7678,2020-06-16t22:31:29.724450,4,3086,1,2020-06-16t22:52:50.421963,language
7679,2020-06-16t22:50:19.075114,4,3086,4,2020-06-16t22:52:52.494988,language
7680,2020-06-16t22:50:19.208293,4,3087,4,2020-06-16t22:53:50.286789,language
7681,2020-06-16t22:52:52.731003,4,3441,4,2020-06-16t22:56:35.550286,language
7689,2020-06-16t22:25:33.246185,4,3086,198,2020-06-16t23:06:04.859796,language
7691,2020-06-16t22:25:34.631922,4,3087,198,2020-06-16t23:06:32.500577,language
7695,2020-06-16t22:31:29.853158,4,3087,1,2020-06-16t23:17:07.840445,language
7697,2020-06-16t22:52:50.702027,4,3441,1,2020-06-16t23:19:32.201363,language
7703,2020-06-16t23:27:24.356626,4,3441,231,2020-06-16t23:29:18.288238,language
7727,2020-06-19t11:09:31.342803,4,3441,198,2020-06-19t11:18:13.725999,language
7728,2020-06-19t11:09:32.193433,4,3445,198,2020-06-19t12:27:40.545735,language
7729,2020-06-19t11:18:14.152289,4,3446,198,2020-06-19t12:29:50.267237,language
7730,2020-06-19t12:27:40.935103,4,3447,198,2020-06-19t12:39:08.418796,language
7731,2020-06-19t12:29:50.605056,4,3448,198,2020-06-19t12:39:58.034901,language
7732,2020-06-19t12:39:08.725230,4,3449,198,2020-06-19t12:40:44.162574,language
7832,2020-07-06t13:39:05.199884,4,2828,317,2020-07-06t13:40:06.472389,language
7833,2020-07-06t13:39:05.384408,4,2829,317,2020-07-06t13:41:08.230299,language
7834,2020-07-06t13:41:08.236685,4,2829,317,2020-07-06t13:41:08.296916,language
7835,2020-07-06t13:40:06.752636,4,2830,317,2020-07-06t13:41:34.089048,language
7836,2020-07-06t13:41:08.524887,4,2831,317,2020-07-06t13:42:24.410906,language
7837,2020-07-06t13:41:34.347328,4,2832,317,2020-07-06t14:15:55.731633,language
7838,2020-07-06t13:42:24.681517,4,2833,317,2020-07-06t14:16:19.943280,language
7839,2020-07-06t14:15:56.000219,4,2834,317,2020-07-06t14:17:31.986519,language
7840,2020-07-06t14:16:20.248646,4,2835,317,2020-07-06t14:17:50.448638,language
7841,2020-07-06t14:17:32.457915,4,2836,317,2020-07-06t14:18:39.291533,language
7844,2020-07-06t17:07:58.101440,4,2828,137,2020-07-06t17:08:23.734668,language
7845,2020-07-06t17:07:58.228312,4,2829,137,2020-07-06t17:08:59.065986,language
7846,2020-07-06t17:08:24.096818,4,2830,137,2020-07-06t17:10:08.144567,language
7890,2020-08-27t00:21:33.488349,4,2828,2,2020-08-27t00:23:16.867656,language
7907,2020-09-05t04:08:44.312775,4,2828,329,2020-09-05t04:10:38.481216,language
7908,2020-09-05t04:14:29.994289,4,2829,329,2020-09-05t04:16:25.267357,language
7909,2020-09-05t04:14:30.284262,4,2830,329,2020-09-05t04:18:07.956238,language
7910,2020-09-05t04:16:25.382215,4,2831,329,2020-09-05t04:19:34.168027,language
7911,2020-09-05t04:18:08.061426,4,2832,329,2020-09-05t04:22:47.974937,language
7948,2020-09-06t02:28:57.119880,4,2833,329,2020-09-06t02:32:13.539285,language
7949,2020-09-06t02:28:57.241828,4,2834,329,2020-09-06t02:35:58.621155,language
7950,2020-09-06t02:32:13.628384,4,2835,329,2020-09-06t02:43:51.443193,language
7951,2020-09-06t02:35:58.741034,4,2836,329,2020-09-06t02:44:26.820604,language
7952,2020-09-06t02:43:51.593451,4,2837,329,2020-09-06t02:46:27.714209,language
7953,2020-09-06t02:44:26.928649,4,2923,329,2020-09-06t02:48:34.945027,language
7954,2020-09-06t02:46:27.807822,4,2924,329,2020-09-06t02:49:34.575673,language
7955,2020-09-06t02:48:35.265666,4,2925,329,2020-09-06t02:52:43.982449,language
7956,2020-09-06t02:49:34.667274,4,3034,329,2020-09-06t02:54:56.555688,language
7957,2020-09-06t02:52:44.168476,4,3040,329,2020-09-06t02:56:55.934319,language
7958,2020-09-06t02:54:56.747102,4,3041,329,2020-09-06t02:58:34.166151,language
8004,2020-09-08t22:23:32.249407,4,2828,331,2020-09-08t22:25:33.835648,language
8005,2020-09-08t22:23:32.359244,4,2829,331,2020-09-08t22:26:45.142513,language
8006,2020-09-08t22:25:33.982366,4,2830,331,2020-09-08t22:27:54.537341,language
8007,2020-09-08t22:26:45.269548,4,2831,331,2020-09-08t22:28:48.937055,language
8008,2020-09-08t22:27:55.417904,4,2832,331,2020-09-08t22:29:58.178935,language
8009,2020-09-08t22:28:49.060485,4,2833,331,2020-09-08t22:30:18.078065,language
8010,2020-09-08t22:29:59.124914,4,2834,331,2020-09-08t22:32:06.096429,language
8011,2020-09-08t22:30:18.221967,4,2835,331,2020-09-08t22:32:53.248474,language
8012,2020-09-08t22:32:07.047787,4,2836,331,2020-09-08t22:33:48.900987,language
8013,2020-09-08t22:32:53.342500,4,2837,331,2020-09-08t22:35:38.989255,language
8014,2020-09-08t22:33:49.822498,4,2923,331,2020-09-08t22:36:54.599841,language
8020,2020-09-08t22:35:39.899350,4,2924,331,2020-09-09t00:05:40.793901,language
8021,2020-09-08t22:36:55.494009,4,2925,331,2020-09-09t00:06:27.028208,language
8022,2020-09-09t00:05:40.893734,4,3034,331,2020-09-09t00:08:41.781605,language
8023,2020-09-09t00:06:27.148426,4,3040,331,2020-09-09t00:09:40.801042,language
8024,2020-09-09t00:08:41.877367,4,3041,331,2020-09-09t00:10:05.759074,language
8025,2020-09-09t00:09:40.923997,4,3042,331,2020-09-09t00:11:13.567150,language
8026,2020-09-09t00:10:05.918729,4,3043,331,2020-09-09t00:13:46.576958,language
8027,2020-09-09t00:11:13.665210,4,3081,331,2020-09-09t00:14:18.669461,language
8028,2020-09-09t00:13:46.715283,4,3086,331,2020-09-09t00:16:57.448156,language
8029,2020-09-09t00:14:18.770247,4,3087,331,2020-09-09t00:17:56.912336,language
8030,2020-09-09t00:16:57.575618,4,3441,331,2020-09-09t00:18:56.464405,language
8031,2020-09-09t00:17:57.028894,4,3445,331,2020-09-09t00:21:39.273335,language
8032,2020-09-09t00:18:56.602490,4,3446,331,2020-09-09t00:23:37.645329,language
8033,2020-09-09t00:21:39.427856,4,3447,331,2020-09-09t00:26:08.126184,language
8035,2020-09-09t16:48:07.492843,4,2828,334,2020-09-09t16:48:57.247930,language
8036,2020-09-09t16:48:07.632864,4,2829,334,2020-09-09t16:49:23.278412,language
8037,2020-09-09t16:48:57.410976,4,2830,334,2020-09-09t16:54:57.313255,language
8038,2020-09-09t16:49:23.447372,4,2831,334,2020-09-09t16:55:26.872820,language
8039,2020-09-09t16:54:57.453716,4,2832,334,2020-09-09t16:56:12.284847,language
8040,2020-09-09t16:55:27.024434,4,2833,334,2020-09-09t16:57:12.248732,language
8041,2020-09-09t16:56:12.427113,4,2834,334,2020-09-09t16:59:08.771808,language
8042,2020-09-09t16:57:12.385758,4,2835,334,2020-09-09t16:59:28.087784,language
8043,2020-09-09t16:59:08.928088,4,2836,334,2020-09-09t17:00:12.771612,language
8044,2020-09-09t16:59:28.246170,4,2837,334,2020-09-09t17:01:46.744747,language
8045,2020-09-09t18:19:32.141217,4,3042,329,2020-09-09t18:22:46.110522,language
8046,2020-09-09t18:40:51.403274,4,3043,329,2020-09-09t18:45:32.959304,language
8047,2020-09-09t18:40:57.601673,4,3081,329,2020-09-09t18:46:29.888028,language
8048,2020-09-09t18:45:34.576152,4,3086,329,2020-09-09t18:49:14.389110,language
8049,2020-09-09t18:46:37.014983,4,3087,329,2020-09-09t18:50:36.119358,language
8050,2020-09-09t18:49:17.089191,4,3441,329,2020-09-09t18:55:48.687535,language
8051,2020-09-09t18:50:37.059577,4,3445,329,2020-09-09t18:59:04.444696,language
8052,2020-09-09t18:55:48.820228,4,3446,329,2020-09-09t19:01:09.696494,language
8053,2020-09-09t18:59:04.597507,4,3447,329,2020-09-09t19:04:35.556444,language
8054,2020-09-09t19:01:09.793490,4,3448,329,2020-09-09t20:57:01.891600,language
8055,2020-09-09t19:04:35.684946,4,3449,329,2020-09-09t20:58:42.320848,language
8056,2020-09-09t20:57:02.066122,4,3542,329,2020-09-09t21:01:18.989056,language
8057,2020-09-09t20:58:42.552959,4,3551,329,2020-09-09t21:06:05.063803,language
8058,2020-09-09t21:01:19.312166,4,3557,329,2020-09-09t21:08:05.334087,language
8064,2020-09-10t08:10:32.152349,4,3558,329,2020-09-10t08:11:49.162310,language
8079,2020-09-10t17:45:44.398106,4,2828,330,2020-09-10t17:47:38.556811,language
8080,2020-09-10t17:45:44.509242,4,2829,330,2020-09-10t17:48:32.102988,language
8081,2020-09-10t17:47:38.689979,4,2830,330,2020-09-10t17:49:39.104460,language
8082,2020-09-10t17:48:32.241554,4,2831,330,2020-09-10t17:51:01.821932,language
8083,2020-09-10t17:49:39.233218,4,2832,330,2020-09-10t17:51:53.944981,language
8084,2020-09-10t17:51:01.956733,4,2833,330,2020-09-10t17:53:09.463799,language
8085,2020-09-10t17:51:54.077272,4,2834,330,2020-09-10t17:56:24.727951,language
8086,2020-09-10t17:53:09.612682,4,2835,330,2020-09-10t17:59:18.362519,language
8087,2020-09-10t17:56:24.855936,4,2836,330,2020-09-10t18:01:37.602425,language
8088,2020-09-10t17:59:18.501780,4,2837,330,2020-09-10t18:05:46.366574,language
8133,2020-09-15t13:45:52.795822,4,2828,201,2020-09-15t14:11:19.916917,language
8134,2020-09-15t13:45:53.159160,4,2829,201,2020-09-15t14:11:52.663742,language
8135,2020-09-15t14:11:20.419398,4,2830,201,2020-09-15t14:12:25.785403,language
8136,2020-09-15t14:11:52.984228,4,2831,201,2020-09-15t14:12:54.282846,language
8137,2020-09-15t14:12:26.167377,4,2832,201,2020-09-15t14:13:43.623679,language
8138,2020-09-15t14:12:54.639556,4,2833,201,2020-09-15t14:14:26.122716,language
8211,2020-09-16t21:19:03.406210,4,2828,345,2020-09-16t21:20:50.494992,language
8212,2020-09-16t21:19:03.493466,4,2829,345,2020-09-16t21:23:32.109025,language
8214,2020-09-16t21:20:50.586574,4,2830,345,2020-09-16t21:24:27.957559,language
8215,2020-09-16t21:23:32.209309,4,2831,345,2020-09-16t21:25:53.135317,language
8216,2020-09-16t21:24:41.328907,4,2828,347,2020-09-16t21:26:11.854807,language
8217,2020-09-16t21:24:28.070476,4,2832,345,2020-09-16t21:26:40.560315,language
8218,2020-09-16t21:24:41.430646,4,2829,347,2020-09-16t21:26:47.752137,language
8219,2020-09-16t21:26:11.985074,4,2830,347,2020-09-16t21:27:52.959742,language
8220,2020-09-16t21:26:47.896657,4,2831,347,2020-09-16t21:30:16.929069,language
8221,2020-09-16t21:27:53.085813,4,2832,347,2020-09-16t21:30:58.499075,language
8222,2020-09-16t21:30:17.049923,4,2833,347,2020-09-16t21:31:32.449354,language
8223,2020-09-16t21:33:45.035415,4,2834,347,2020-09-16t21:35:46.077480,language
8224,2020-09-16t21:33:46.041711,4,2835,347,2020-09-16t21:38:17.108969,language
8225,2020-09-16t21:35:46.218919,4,2836,347,2020-09-16t21:39:04.674791,language
8226,2020-09-16t21:38:17.222216,4,2837,347,2020-09-16t21:39:58.624084,language
8227,2020-09-16t21:44:04.926640,4,2923,347,2020-09-16t21:46:06.188869,language
8228,2020-09-16t21:44:05.014240,4,2924,347,2020-09-16t21:47:08.105162,language
8229,2020-09-16t21:46:06.320279,4,2925,347,2020-09-16t21:47:53.572412,language
8230,2020-09-16t21:47:08.255534,4,3034,347,2020-09-16t21:48:16.592599,language
8231,2020-09-16t21:47:53.715108,4,3040,347,2020-09-16t21:48:53.945245,language
8232,2020-09-16t21:48:16.728560,4,3041,347,2020-09-16t21:49:31.126228,language
8234,2020-09-16t21:25:53.232143,4,2833,345,2020-09-16t21:56:19.866543,language
8235,2020-09-16t21:48:54.079674,4,3042,347,2020-09-16t21:57:44.932215,language
8236,2020-09-16t21:49:31.268962,4,3043,347,2020-09-16t21:59:34.047269,language
8238,2020-09-17t19:23:18.472459,4,2828,349,2020-09-17t19:26:10.529766,language
8239,2020-09-17t19:23:18.657325,4,2829,349,2020-09-17t19:28:29.114545,language
8240,2020-09-17t19:26:10.720744,4,2830,349,2020-09-17t19:31:00.348573,language
8241,2020-09-17t19:28:29.421452,4,2831,349,2020-09-17t19:31:43.602944,language
8242,2020-09-17t19:31:00.516005,4,2832,349,2020-09-17t19:32:22.739993,language
8243,2020-09-17t19:31:43.779761,4,2833,349,2020-09-17t19:33:43.021330,language
8244,2020-09-17t19:32:22.930403,4,2834,349,2020-09-17t19:37:43.255362,language
8245,2020-09-17t19:33:43.279974,4,2835,349,2020-09-17t19:38:31.808531,language
8246,2020-09-17t19:37:43.536428,4,2836,349,2020-09-17t19:40:13.443394,language
8247,2020-09-17t19:38:31.986275,4,2837,349,2020-09-17t19:42:03.520224,language
8248,2020-09-17t19:40:13.606490,4,2923,349,2020-09-17t19:43:11.663863,language
8249,2020-09-17t19:42:03.689992,4,2924,349,2020-09-17t19:45:04.993818,language
8250,2020-09-17t19:43:11.835035,4,2925,349,2020-09-17t19:45:54.570960,language
8283,2020-09-18t19:22:35.958645,4,3034,349,2020-09-18t19:26:27.142197,language
8284,2020-09-18t19:30:19.361354,4,3040,349,2020-09-18t19:39:43.311434,language
8285,2020-09-18t19:30:19.627210,4,3041,349,2020-09-18t19:40:49.166422,language
8286,2020-09-18t19:39:43.513959,4,3042,349,2020-09-18t19:42:10.359541,language
8343,2020-10-01t20:24:44.986575,4,2828,374,2020-10-01t20:25:38.804001,language
8344,2020-10-01t20:24:45.152619,4,2829,374,2020-10-01t20:26:49.112031,language
8684,2020-10-14t14:20:25.215120,4,2828,436,2020-10-14t14:23:16.797428,language
8685,2020-10-15t17:57:41.864970,4,2828,364,2020-10-15t18:09:14.684160,language
8688,2020-10-15t17:57:41.969117,4,2829,364,2020-10-15t23:23:10.105543,language
8689,2020-10-15t18:09:14.855635,4,2830,364,2020-10-15t23:30:06.242435,language
8690,2020-10-15t23:23:10.284516,4,2831,364,2020-10-15t23:36:03.464692,language
8691,2020-10-15t23:30:06.445435,4,2832,364,2020-10-15t23:41:26.610114,language
8692,2020-10-15t23:36:03.653079,4,2833,364,2020-10-15t23:44:44.849212,language
8693,2020-10-15t23:41:26.800689,4,2834,364,2020-10-15t23:49:16.794367,language
8694,2020-10-15t23:44:45.039931,4,2835,364,2020-10-15t23:50:54.399322,language
8695,2020-10-15t23:49:16.972128,4,2836,364,2020-10-15t23:52:25.648079,language
8696,2020-10-15t23:50:54.576345,4,2837,364,2020-10-15t23:53:47.968181,language
8763,2020-10-18t18:42:39.060115,4,2828,444,2020-10-18t18:46:40.611173,language
8775,2020-10-19t06:35:56.417473,4,2828,387,2020-10-19t06:37:53.634411,language
8776,2020-10-19t06:35:57.063524,4,2829,387,2020-10-19t06:38:45.132746,language
8777,2020-10-19t06:37:54.154602,4,2830,387,2020-10-19t06:40:02.029754,language
8778,2020-10-19t06:38:45.635853,4,2831,387,2020-10-19t06:41:00.374986,language
8779,2020-10-19t06:40:02.569038,4,2832,387,2020-10-19t06:41:32.069804,language
8780,2020-10-19t06:41:00.747185,4,2833,387,2020-10-19t06:42:09.646358,language
8781,2020-10-19t06:41:32.450920,4,2834,387,2020-10-19t06:47:06.182645,language
8782,2020-10-19t06:42:09.991572,4,2835,387,2020-10-19t06:48:15.367008,language
8783,2020-10-19t06:51:56.730557,4,2836,387,2020-10-19t06:53:11.183294,language
8784,2020-10-19t06:51:57.953804,4,2837,387,2020-10-19t06:54:22.320838,language
8785,2020-10-19t06:53:11.669173,4,2923,387,2020-10-19t06:55:25.325726,language
8837,2020-10-21t02:13:52.601284,4,2924,387,2020-10-21t02:15:15.414395,language
8838,2020-10-21t02:13:52.825463,4,2925,387,2020-10-21t02:16:40.169296,language
8849,2020-10-21t19:48:44.534184,4,2828,463,2020-10-21t19:50:24.446105,language
8851,2020-10-21t20:00:09.009193,4,2829,463,2020-10-21t20:01:52.380073,language
8859,2020-10-21t20:24:06.853100,4,2830,463,2020-10-21t20:24:57.472991,language
8860,2020-10-21t20:24:06.980364,4,2831,463,2020-10-21t20:25:31.446360,language
8861,2020-10-21t20:24:57.624992,4,2832,463,2020-10-21t20:26:24.576114,language
8862,2020-10-21t20:25:31.599654,4,2833,463,2020-10-21t20:27:24.436196,language
8873,2020-10-22t17:48:01.765374,4,2828,464,2020-10-22t18:17:30.734361,language
8874,2020-10-22t17:48:02.104997,4,2829,464,2020-10-22t18:18:50.414811,language
8875,2020-10-22t18:17:31.126039,4,2830,464,2020-10-22t18:20:12.069117,language
8876,2020-10-22t18:18:50.937182,4,2831,464,2020-10-22t18:20:53.615244,language
8877,2020-10-22t18:20:12.600337,4,2832,464,2020-10-22t18:23:02.174794,language
8878,2020-10-22t18:20:54.150893,4,2833,464,2020-10-22t18:29:30.017905,language
8879,2020-10-22t18:23:02.556900,4,2834,464,2020-10-22t18:36:06.110920,language
8880,2020-10-22t18:29:30.378795,4,2835,464,2020-10-22t18:42:24.007992,language
8881,2020-10-22t18:36:06.458751,4,2836,464,2020-10-22t18:44:02.716409,language
8882,2020-10-22t18:42:24.375989,4,2837,464,2020-10-22t18:47:36.726129,language
8883,2020-10-22t18:44:03.260698,4,2923,464,2020-10-22t18:49:04.106403,language
8884,2020-10-22t18:47:37.078817,4,2924,464,2020-10-22t18:51:51.605947,language
8885,2020-10-22t18:49:04.632472,4,2925,464,2020-10-22t18:53:47.950615,language
8886,2020-10-22t18:51:51.949405,4,3034,464,2020-10-22t19:12:45.851159,language
8896,2020-10-23t22:08:30.909394,4,2828,468,2020-10-23t22:11:46.565159,language
8898,2020-10-23t22:08:31.213393,4,2829,468,2020-10-23t22:15:17.785810,language
8900,2020-10-23t22:17:52.997316,4,2830,468,2020-10-23t22:18:34.458599,language
8901,2020-10-23t22:17:53.317072,4,2831,468,2020-10-23t22:19:48.450088,language
8902,2020-10-23t22:18:34.792053,4,2832,468,2020-10-23t22:20:54.877192,language
8903,2020-10-23t22:19:48.951501,4,2833,468,2020-10-23t22:23:02.453692,language
8904,2020-10-23t22:20:55.378843,4,2834,468,2020-10-23t22:26:28.951438,language
8905,2020-10-23t22:23:02.806410,4,2835,468,2020-10-23t22:27:27.379927,language
8906,2020-10-23t22:26:29.310797,4,2836,468,2020-10-23t22:31:12.431768,language
8907,2020-10-23t22:27:27.702051,4,2837,468,2020-10-23t22:33:48.700501,language
8941,2020-10-30t14:08:52.504672,4,2828,479,2020-10-30t14:11:58.387334,language
8942,2020-10-30t14:08:52.877998,4,2829,479,2020-10-30t14:13:01.982593,language
8943,2020-10-30t14:11:58.722753,4,2830,479,2020-10-30t14:13:59.554407,language
8944,2020-10-30t14:13:02.584561,4,2831,479,2020-10-30t14:16:44.525235,language
8945,2020-10-30t14:13:59.910574,4,2832,479,2020-10-30t14:17:43.451862,language
8946,2020-10-30t14:16:44.850759,4,2833,479,2020-10-30t14:21:02.569276,language
8947,2020-10-30t14:17:43.845579,4,2834,479,2020-10-30t14:22:39.025125,language
8948,2020-10-30t14:21:02.935541,4,2835,479,2020-10-30t14:23:28.838456,language
8949,2020-10-30t14:22:39.556343,4,2836,479,2020-10-30t14:25:20.826754,language
8950,2020-10-30t14:23:29.438278,4,2837,479,2020-10-30t14:26:14.022410,language
8951,2020-10-30t14:25:21.442406,4,2923,479,2020-10-30t14:27:39.368651,language
8952,2020-10-30t14:26:14.566803,4,2924,479,2020-10-30t14:29:30.816626,language
9036,2020-11-03t18:46:41.926190,4,2828,493,2020-11-03t18:47:32.093957,language
9041,2020-11-03t18:46:42.112257,4,2829,493,2020-11-03t18:50:05.248980,language
9043,2020-11-03t18:47:32.241294,4,2830,493,2020-11-03t18:50:38.354688,language
9044,2020-11-03t18:50:05.404337,4,2831,493,2020-11-03t18:51:22.466221,language
9046,2020-11-03t18:50:38.501406,4,2832,493,2020-11-03t18:52:04.257969,language
9047,2020-11-03t18:51:22.614350,4,2833,493,2020-11-03t18:52:25.567950,language
9048,2020-11-03t18:52:04.388279,4,2834,493,2020-11-03t18:53:20.653806,language
9049,2020-11-03t18:52:25.704987,4,2835,493,2020-11-03t18:53:40.811805,language
9050,2020-11-03t18:53:20.795258,4,2836,493,2020-11-03t18:54:01.532212,language
9051,2020-11-03t18:53:40.978653,4,2837,493,2020-11-03t18:54:24.922655,language
9058,2020-11-03t19:52:00.401044,4,2923,493,2020-11-03t20:03:50.168515,language
9059,2020-11-03t19:52:00.519583,4,2924,493,2020-11-03t20:08:46.050232,language
9060,2020-11-03t20:03:50.307481,4,2925,493,2020-11-03t20:11:28.391918,language
9061,2020-11-03t20:08:46.202980,4,3034,493,2020-11-03t20:21:40.355594,language
9063,2020-11-03t20:11:28.531557,4,3040,493,2020-11-03t20:38:34.479793,language
9064,2020-11-03t20:21:40.500532,4,3041,493,2020-11-03t21:09:14.464105,language
9065,2020-11-03t20:38:34.619757,4,3042,493,2020-11-03t21:25:09.480394,language
9066,2020-11-03t21:09:14.659259,4,3043,493,2020-11-03t21:26:44.202308,language
9070,2020-11-03t22:09:38.045183,4,2828,495,2020-11-03t22:56:46.376540,language
9071,2020-11-03t22:09:38.154983,4,2829,495,2020-11-03t22:58:41.994253,language
